COMNID,DPAY_SETTLEMENT_AMOUNT_202406,DPAY_SETTLEMENT_AMOUNT_202407,DPAY_SETTLEMENT_AMOUNT_202408,DPAY_SETTLEMENT_AMOUNT_202409,DPOINTS_USE_202406,DPOINTS_USE_202407,DPOINTS_USE_202408,DPOINTS_USE_202409,DPOINTS_GIVE_202406,DPOINTS_GIVE_202407,DPOINTS_GIVE_202408,DPOINTS_GIVE_202409,DCARD_USE_AMOUNT_202406,CONTRACT,CONTRACT_PERIOD,GENDER,AGE
182,109225.30814071673,117970.09336672508,136423.43758529992,136932.08803615047,488.67616301975147,490.7315712463668,430.5450323628115,456.527263169229,237.84179124597625,280.2057668368354,250.68360470252054,265.1276612335654,213569.68443857832,1,1,2,67
183,108889.1047450022,107933.60023043508,119331.07912113439,112045.58024032213,310.82231189726485,295.35740546487074,342.58757005754694,415.64434202086693,249.05667138449928,264.53817046688584,238.59532055545225,288.7455432798472,271291.7428583291,1,2,1,63
184,56063.34552477658,53405.96817498868,71581.93468537054,62786.80314315006,383.1257530710815,390.68462184277274,369.59880495816304,415.4651017878968,288.3619429981973,280.34680838745373,285.50143493803785,301.15670379329487,159700.25794160456,1,1,1,52
185,56347.63874742306,54460.14353517232,67534.41486920419,79222.69268660102,381.43454191576814,407.4933966827768,371.20643186365083,426.68157567106266,345.3567210625202,379.80752326608575,329.28854842783244,352.9939434233047,226199.17300037734,1,3,1,60
186,101187.12217354505,97629.91416434577,128795.16228476049,134318.93411002372,574.0080949537686,614.144334209496,604.4720966542806,618.0055939157078,124.08387714756353,144.6732577475724,120.37473665906556,115.18820988336476,258735.49044441956,1,1,1,68
187,66745.73881534152,77535.04951604026,80698.4926621473,91363.74393910315,323.19391439551293,347.6596888276904,382.49533972984193,320.6861763126566,252.22109545211478,247.70068159096496,271.70555297480166,211.84410587575985,115995.39716378946,1,1,2,29
188,69709.50361184622,82449.14236679653,89020.12561414548,100908.13755704477,511.53779856666586,554.0548470601311,511.2247670857955,544.7987080591054,270.03778854625796,273.2902343980086,289.44041094123816,273.0484563443467,317798.1196670674,1,2,1,37
189,96426.39240742801,94360.94420326623,116213.93462320826,89821.00283953267,515.5758200692109,566.4380642528417,523.5242428518175,543.8528604698914,192.647071615321,226.1993533118644,213.51582823469346,205.87085151236747,220288.70410337392,1,3,2,38
190,66423.00776625359,56575.82945854684,103687.07687585328,71510.60980450345,607.9904868245865,599.3381780468458,630.0960329593427,688.288040839582,397.1997425048489,403.1173932289488,438.0702484392553,426.07900535026334,112861.999205717,1,1,2,26
191,81190.05071104008,74911.03872201567,80080.41610105598,93773.21001757064,395.77611898706976,410.0191917397587,379.7954076931935,433.9263514863526,231.16649602744315,237.11414411247844,196.68519602214027,238.99067073935197,205979.00633450993,1,1,1,38
192,59672.71453293572,56287.42130035392,55674.69862655652,89596.765590688,514.0682849948664,487.62420143860743,550.5890078216939,497.01403357722813,259.6285394427189,307.8599121396763,313.6078935470029,261.08669660200667,221872.89624975988,1,1,1,43
193,73009.9663166009,86853.17566142831,112196.31082700634,79389.68125328116,657.5601562476528,645.077749560926,676.0623472929155,688.713748750526,347.4956250109538,291.3058058083429,347.6281754960086,314.6595647909962,213526.64435251776,1,1,2,34
194,85439.16815342566,90824.93674662756,103515.97679050322,120197.28102901494,352.38293242301756,399.27778043903857,391.89454300791175,412.36526254923797,225.96567774430423,250.8524968552335,242.97507125105696,227.30714076305924,288136.52837446803,1,1,2,60
195,57737.92806368074,62144.98058178109,62430.56147294543,54579.64527140035,291.707384387295,324.8984884208403,315.1011690499888,261.2364037796118,140.00410298899496,128.1425155692506,150.75604678636807,124.65163819893544,262269.1881132903,1,1,1,61
196,97998.763733047,92778.8964652284,99424.865859262,96446.2353942966,242.66707397339036,256.1835225765475,259.84765111796133,276.8234769533842,220.48847544462683,242.0945721669858,265.12916391217874,259.46799225997063,231841.18208287994,1,3,2,42
197,83158.55858720458,95995.91098175487,106108.47603312366,101829.05560866349,472.4544753107135,570.7412158524182,496.7450290408572,561.6358715722868,352.5310767104512,372.64157316481976,368.2080422059595,336.19176227492466,240539.23079340166,1,3,1,23
198,95056.89247138384,97532.29107025627,134384.7667940664,129571.99967191932,198.97908419254787,268.0385090055077,259.79437204518763,235.96079964538723,252.29098633274225,237.62070922890575,281.6139489150403,230.06247775633005,212698.04244971817,1,1,1,57
199,93109.60236926997,82159.44022578828,88496.02019249309,96301.62574227508,398.7260382154172,389.46452873371237,387.082653920806,391.18853767867245,186.7857522559547,188.78487314470885,203.23204891093263,206.31654997033277,330945.87620763626,1,1,2,23
200,111279.49288391785,114593.27792048245,118120.28787320487,83841.2906715589,457.141842726342,461.1294621476859,496.97074537739064,528.5454938643163,344.35891743737636,318.36988131960413,363.29000086412566,326.7417026934642,152795.0377634901,1,2,2,24
201,77849.94905035738,110844.49423576222,90295.76451014375,74041.73901787485,457.13879627092047,499.06149820853295,498.42568530704534,457.8904642957967,259.31589380116384,278.1732625065401,279.970864343157,215.52860273902257,212910.98198805473,1,3,1,60
202,78846.57196449458,99310.73233300349,92206.26889932629,90881.3125199618,457.03212024113856,496.3982598906117,457.2951376502473,463.0842340158443,224.27538478913033,231.75369120580336,185.3631397867984,209.31759171558753,220806.83207842917,1,3,1,63
203,83379.65345695314,97311.28308843932,109114.67131245257,75324.00965891915,454.8927010299856,492.51040692516983,426.25785553682266,498.6971768711077,269.1801996044754,303.3552954202121,300.7157540925479,287.10219540408946,260427.69582322458,1,1,2,42
204,93916.74530863979,99495.37242659074,122317.15400472516,92882.51818478157,550.3185507720975,498.1476835177421,579.3640794089296,595.1922084331145,358.7044086015908,331.9593752718699,356.1521163383701,354.2706330960125,166731.62409411234,1,3,2,59
205,93266.55424627147,94016.21942746492,102177.82079795745,96162.33066608793,369.8067781315864,362.1085229565284,331.7343734238031,357.60017915100264,442.96090301390916,447.30187247110456,436.3682552209148,483.5644132264602,114986.8153077023,1,3,2,56
206,85141.94145403366,93980.35721141055,123043.82731900105,59071.32513788073,381.30679931051975,366.94726049925976,383.25284438650596,416.037965007608,338.51724803831763,359.2251408113766,351.8152903329255,377.93719726337565,233796.7846227781,1,2,2,30
207,70968.84092323425,75561.29872019388,71063.13044537594,75264.27940398308,379.6799934766742,330.9212693954116,382.3461610912086,408.6031127687543,352.1630522360154,379.34644878556395,356.91307770387476,374.82049966248474,226015.19465355118,1,2,1,30
208,74290.31802629902,81151.4218482072,68727.49501978859,64269.853281077,513.5001365686423,531.1387108978082,468.70859431840483,530.5344939215776,215.4701904981083,234.78472100122306,247.4588297127963,244.24671432754815,306967.68665798224,1,3,1,32
209,59474.56428337629,64030.163185541765,81580.02608380064,44460.19879549487,536.487077621804,572.7942648491401,560.7353416692627,599.2696504660875,199.0554077629908,203.96847279127127,196.03056559422689,192.92241078187502,156563.84200982403,1,3,1,33
210,115395.54602684986,121831.81101009564,128465.52269889481,117958.76827546788,476.95553348387364,563.1093805244424,460.0324768431933,542.6242305346607,271.9034692945918,265.7768168446498,266.05994458612395,280.9499786548097,272992.00013321865,1,3,2,27
211,59821.24271450243,53170.16729833787,50611.45141119093,54084.601416132835,577.7411940376672,575.613938908668,567.678928172052,508.8204131922745,284.66189020206315,309.7855887118739,310.7668664927967,330.18449985267193,314203.38169990014,1,1,2,44
212,71322.65868371098,71541.30362188019,74349.14038443245,88184.09931396639,310.7446719572365,310.92151556351627,312.4144431992091,301.29239055936654,149.8917948739543,219.5668734615217,185.3516802110421,198.94600943593287,213334.93412015546,1,2,1,37
213,71991.98917176019,83627.04317935201,80699.75853778333,98579.7564888593,568.7726243478978,593.6373344595597,600.1637007115849,549.0636565658466,263.5232343371099,281.1625290344174,271.37571348811065,272.9419229895614,158388.15735179183,1,1,2,63
214,104344.59724347192,107583.86529393517,102143.50868400055,107432.08476472288,542.3514316661469,631.2178330331817,653.1426003597654,592.5824123294831,291.13646946028547,304.5056929556571,338.2263606072124,289.04312207919116,195169.33449315783,1,2,2,63
215,92038.21257804673,87103.87535003449,73925.07818902438,80159.1197484569,536.9284221158649,493.6559761499879,533.1402253484445,487.22565377557277,270.6486923340724,310.0184074951146,290.4975817137828,317.0399170995478,211797.33449276703,1,2,2,37
216,104075.54260053847,112124.68617643056,114463.29181516418,113741.7664361062,617.7499803601232,646.8527122629389,655.3205429657137,603.7503389149158,338.61412159254945,351.71975723343706,320.5040132301983,333.50966785721107,264180.3058406583,1,2,2,29
217,76430.64561611241,65934.21246501638,65755.78647078208,64907.380896045695,275.2228162330575,293.14811493101115,288.8659198583049,317.0547236357088,302.2923813084148,328.900502763219,293.37063551012864,325.4833809697527,179788.06650136906,1,3,2,26
218,96496.76227364133,93193.58609575781,105201.45571223882,81248.75481018086,407.3481432195665,403.0482281302212,416.1555936133835,344.9103145816824,232.8484684485895,279.31668906857004,233.99571436764106,252.04099775642555,294073.4521243405,1,2,2,69
219,70756.97880442248,63068.499927311335,51967.400772090696,53609.74214140479,323.43495505728566,329.426096235381,388.9910047961083,380.36172616272916,247.62923261419056,223.27757280182908,282.0096540262217,236.35318530641288,169970.83527016756,1,1,1,63
220,124651.40558110239,122040.09081943225,135988.08169105282,117960.16818069517,494.97590807109816,511.4391863089446,529.7816167163392,525.8582256501468,177.79742738131796,166.67964248074728,193.2194058418955,180.69542190322574,147547.40879159374,1,2,1,33
221,69571.37177074788,78304.39770810383,74482.15027670938,95727.89672609918,320.2645294474848,301.24119229905705,378.20060331472587,342.51424741322114,400.8027929826535,425.4694088864498,429.05385666725175,421.3403895594296,273172.3241439881,1,1,1,34
222,80236.49988083956,91995.55415519838,97109.91932756003,90840.09867408867,520.5950195978888,508.10209289424563,530.4446785490767,529.6728753931418,268.45151501230777,289.21394431546946,291.55777584817264,283.2197700407615,98920.7786973646,1,2,1,35
223,94259.20413255284,95260.69036404164,117794.21238349244,63551.11054218553,553.2008098976537,614.5677742452867,655.6080715662025,520.0851630871985,241.83626233853104,259.1659722352206,270.6169480880612,287.3647643525354,208726.119470811,1,2,2,21
224,99134.39293514403,114455.57879283902,83829.24713858034,94470.12787181487,475.4928151381041,556.4520271090669,548.3362371927731,495.23365453446917,188.19134009143264,197.90294492709518,169.18036270409962,227.14942446782743,384928.76308997575,1,3,1,49
225,79443.68880533324,94444.09717648824,79881.17280593245,67438.02877103351,434.16812934620793,484.79356185087664,444.1888814339594,524.6651283238718,485.9870771983336,540.2005358428048,560.7878485966664,529.9108512607379,230691.77120463544,1,1,1,49
226,90385.9086293324,83688.49375031311,85443.1702503208,93295.86010528893,354.2010274353655,334.1024505369055,345.9161746404356,315.30653334463466,169.58344878516354,192.31911561122556,164.84636691939545,234.71795703157431,150210.0259747337,1,2,1,37
227,78317.20571619019,95152.59269510588,101428.92427249387,95150.92461102712,330.4642615114012,412.95788335827615,377.2272313721836,415.31322779438955,249.11094894154428,221.38793759314765,280.3440512720398,192.56739844597763,218279.52801443043,1,2,1,50
228,76499.4504976902,84702.0767848232,91682.05099998368,92898.24453281105,543.9215408432304,557.4541715169813,576.2967956010277,532.7572181763145,308.24807848493356,291.2731651641744,325.62725420332987,304.06577541636426,203117.30647940934,1,1,2,63
229,101619.39148526332,102350.78554310219,136997.9741288072,113666.69115472042,520.6248634050913,493.8643056362631,548.5411029596983,482.12368141816364,310.47184147156963,332.9583237622123,331.6326176222317,327.7915848772546,236874.66872742854,1,2,2,67
230,131297.45641950966,138957.37227667708,126541.02926814031,133619.80546253079,412.1191398975476,466.9925370997491,470.0085492072618,417.5446835443227,331.2140864503077,416.6876141154885,350.5248648957219,343.1899749380353,257336.98811381252,1,3,1,32
231,72740.06354794321,75607.1454466413,64110.29751687551,62011.722476743525,354.11007696829813,421.9410667005021,367.421435849442,442.08153447201846,408.52772593942206,405.08980574663747,476.711891643407,406.01366612849324,158832.58527210573,1,1,1,39
232,55151.944145606336,63358.92049841247,86073.00820361517,66484.12932884708,195.78518921436432,231.14193536108706,285.8515390303571,231.03558779638098,285.2348653923509,314.19513106339576,332.5824036403455,286.14941962959284,319718.8584623513,1,3,2,68
233,90336.34118846752,98447.99138197162,73064.0560257863,108518.2278700103,321.77861019724696,345.92151501864316,328.0102341669748,353.2769677847304,187.41699499403188,243.61363150798738,195.8712973010346,189.29096376098133,235605.84901870476,1,1,2,69
234,144161.41163003212,150706.31779104014,151790.93928987492,173799.28301001442,631.0884773212767,654.4067083795254,623.2647735380295,643.3510163744884,263.626462220146,249.75877539348812,248.73913590005068,277.3249310670941,258591.6271247565,1,1,1,54
235,66854.6098120676,68425.57572204461,64182.46813634175,75356.6387310153,297.9095380227449,328.0648081313078,303.9807711185871,320.3205774178437,330.1311797019962,313.73580662653893,291.5236244261691,320.1053166471963,186801.41518875828,1,1,2,42
236,109233.49707223303,127642.6521317522,99950.51589870911,125838.18692962606,457.55683619828943,482.7161507710455,493.2052743018255,507.17152490033527,418.9092024820041,482.97629777229054,446.4703002639102,430.4154855956519,284238.7275064301,1,2,2,61
237,107766.5971355919,112275.45382007124,121056.61075577002,136060.4239678622,498.48764679936716,535.5729514727207,542.7323663750863,573.889935549131,171.73259841531535,149.14598810797978,149.56350109283136,172.58046329668997,203332.55454511888,1,1,1,52
238,75124.68573974188,83432.37677899715,91722.23471556602,106326.85855792167,273.6016623804086,340.2950845269587,304.60118386963956,290.22063728489945,355.5979487325501,370.020915977587,389.7991413769131,403.35811672234,226465.54071251405,1,1,2,57
239,99659.4396947995,102864.61464171657,88718.40852202864,99085.21242613731,493.5497658039932,468.9977826056068,455.7522727548022,460.2039239703584,267.46630521294816,284.7058308910225,281.4803022189866,263.9918086568087,185636.00201669848,1,1,1,54
240,117882.92139046348,126357.72608620506,131481.06920030873,137957.70221682583,548.4472391937991,529.6372381049749,489.9508039835892,596.0947483519905,320.0929708855188,316.66853555901463,367.125553107275,343.8497232109079,165225.99278323684,1,3,1,55
241,77062.90464484647,79442.99763380793,93571.80791448768,75075.15619738444,446.62937002869535,443.87338932372677,425.9850192721804,460.8367858657631,263.95145856552995,303.227741582898,291.4921702953512,277.57034848530424,249146.18494532694,1,1,2,39
242,76905.67972448235,106769.10553447765,72668.11109972112,95876.1276519353,703.645812151988,733.9032504889442,699.6527991070838,691.6049266439371,188.64348523449485,200.89730282049658,211.49667600741003,212.8056963906297,196526.71758814188,1,2,2,22
243,76641.28069059632,69353.38464482398,77633.24625647868,97925.44437030269,258.3799502975715,239.77872400034212,275.06499419730375,240.0289070408768,320.96713578270425,322.5449088356687,351.67586694920607,357.0824902324544,191553.99043332925,1,1,2,27
244,73095.79228063721,79420.38249582727,90629.76325406862,55341.956287925714,535.8393066457159,536.7730755912901,575.7986510965957,582.5772122453745,315.7484622073908,323.4658044070413,344.96176035898566,302.3979615752124,199152.49183562162,1,1,2,59
245,60930.06071200209,66697.46590099655,86821.56053824478,74137.27826840659,439.00674853468405,434.66699172813713,449.3361032883504,453.7929457756355,336.6650396606941,376.34118536225986,328.51792507628176,337.6481840432295,250999.16989019618,1,3,2,51
246,60133.688720816295,70564.63641104808,64383.285089842626,84842.94111517988,515.2476708125694,486.6622844220019,564.894530410065,499.5510482295475,256.746860879222,281.1934999098668,313.5694889427817,292.5764560236291,200815.96119540624,1,2,2,48
247,80829.92761811652,96439.56913770235,97665.21514023156,104924.08782290644,484.64899119568065,475.5330053154872,525.1499896888232,516.559620539155,185.57684169663492,216.18091202580476,226.89936384866894,197.96975691251174,215198.45512417518,1,2,1,26
248,62148.2054085579,75150.29409445002,68377.37567718179,95139.72748354998,353.33128158665033,448.2237296401565,360.826478841449,424.6661443905778,146.60133974977072,163.48003729639373,169.20851066640668,171.5323972187582,212317.1348342745,1,2,2,21
249,84025.83888189288,89722.47413037792,110040.06637643525,112402.31293262597,468.75294058273573,439.02188830129825,473.47178126854544,516.6354044357521,336.56493379452934,361.801755406124,360.022331672209,354.5462245757908,119371.26221945099,1,1,1,40
250,55780.451354349476,60293.43598338044,74241.20785115313,58765.534157176866,250.25630980879674,252.6954374806584,263.2331720335287,312.338195964845,291.9509858494862,313.4358668374637,264.1204167648107,328.7495533896261,160176.21842416137,1,1,2,25
251,93642.41563224497,99287.70797859089,100068.4756253218,134605.4568702095,491.205204712053,485.31323170127746,445.7931695754828,526.9894133090236,198.1431534267088,198.04217079357005,189.59880547589387,193.35159631568916,257642.34709806924,1,2,2,47
252,108972.0180380525,124569.94409524133,111439.05310967081,113724.22909347941,444.95416315532714,476.3097464804525,443.2980604917602,474.4860520251559,247.86771911725535,257.23162490391445,253.72148254479117,247.11087487053908,186346.69952989716,1,2,2,67
253,45169.194884298195,41401.88429556793,40139.724648502815,9289.65291140788,491.5945820222776,489.4184665702609,508.8474165497769,501.7916144503052,233.012992536399,239.07559011361593,243.9043442325888,219.213543640869,267170.87394719076,1,3,2,61
254,83690.02324760356,91921.99643381142,83256.6942721375,98245.93581129196,514.2211784331159,548.5145388099421,550.6249394544908,555.2902258503298,171.31511212874994,193.525075567207,175.14063216816794,153.07114659208014,267091.1805357877,1,2,2,55
255,108362.53213758598,117400.73542015921,112034.12292216747,112515.81099447592,465.959203901232,465.20557296647434,502.1317356471261,460.48128488726513,238.1573870779961,199.43271082978308,216.43273950049297,215.31218707713998,248333.99149838265,1,1,1,51
256,53875.28426509697,63246.64172222337,66758.35910988174,82735.91713668505,446.58716913912565,496.4627764709224,478.71819086590307,454.0299802442567,217.2514417922958,173.67530214027585,213.88120733155458,171.31858296435348,304820.9555763974,1,1,1,64
257,112417.46830464405,122451.03735944806,138202.97770540992,121683.66800878212,293.8027986417445,364.3422774654572,308.77239127087876,400.1467587827988,219.17813775131503,228.92574344727814,249.28235681785327,251.36381640965027,208695.05563487264,1,1,1,61
258,96283.17547935338,109083.8985409585,111449.51319474063,119864.93012460796,354.1711328530848,348.6887439261983,394.3358256688208,330.5057933819701,193.15825503735493,216.12727099983533,249.3859820692445,198.02005555776967,251650.6588202054,1,3,2,65
259,71870.66741280393,47697.097850539474,80117.75754514094,89271.25347093244,525.1558579256413,593.8973577327139,574.031078211346,522.4533702469905,133.17315637977444,149.88968755798646,130.2390347864192,155.21262252736034,191986.7615347777,1,2,2,28
260,86822.44642402254,82905.12499666777,105171.08625931933,78883.26152479497,583.6063270809318,564.8855420896946,612.3347360199368,618.5494587031508,433.7379464644562,415.2945002541023,439.2544170559796,476.6442245333041,341136.8842366183,1,1,2,30
261,94379.0740140758,83742.84598792196,91844.7041046616,104060.93821626308,418.9321512398145,379.26655070144506,458.19492399804227,415.68376862829035,394.0030384799922,382.1384038406222,368.3352671106977,355.0699457099913,316968.45327658526,1,3,1,42
262,90472.75564537501,79561.94345920753,106448.15047558867,84887.10616411723,426.0734783720211,454.50900010234324,450.3137855416883,396.83098398857743,217.08706459476548,228.9855300241203,225.45116755964648,217.22724395288265,228198.93796094652,1,3,1,69
263,93708.10535747683,124821.36476965208,93289.97527673378,108546.49955173243,350.5190042430617,416.7564952308228,396.9062096100258,357.6985378104102,273.7444047872013,272.4838806364282,296.22035283463725,269.4344905713858,237037.22224600514,1,1,2,30
264,72169.9423021239,77568.20947794023,88462.86249918358,64864.165129885856,559.0970232534457,512.4457606592679,540.5936709099531,561.1520369823363,294.2223460585887,302.9737786580859,308.8069234438309,296.7381268238953,286314.7218619029,1,3,1,68
265,90110.41117807927,102902.86573130259,95227.05890348178,99503.74493835749,491.9473655809425,476.61204472210494,488.1695387580113,503.6091480744378,364.65686526239546,386.63658295325774,361.1915411168732,389.32585181666707,210877.42204903357,1,3,2,21
266,55690.72570947731,60920.413564036084,39746.26994344755,62641.12379704423,654.807483152448,666.6975135412001,656.9849093504411,664.6929244408194,182.1741981950113,192.72321254967528,205.29688752862282,205.89902583139101,202601.67378952744,1,1,2,22
267,83835.94399390649,95362.6170213451,98537.3647414033,90492.12995282863,327.66619354189606,342.8980502936673,351.1046659228707,322.1718252182782,357.57356958170783,361.04897228032485,367.16300144026053,382.21674549396334,258787.34130208666,1,3,1,30
268,66832.54366582961,54256.202095501714,83636.39628471356,107685.95286767569,421.62652416324164,430.5576671155746,420.0481870367474,412.5887725439661,208.3410417975565,257.93124704212113,195.74067263978174,243.28524283698033,229884.92337359887,1,1,1,69
269,78269.93372476929,85672.38526590068,71810.44049434169,74882.1227475966,448.6406036688931,448.0199250442988,532.934055847892,466.81541741418414,138.37019066315034,209.0346629290313,127.09573054588739,171.8406422397111,221665.94554288842,1,1,1,54
270,110949.05161710268,106523.42231860974,112266.74856348053,90705.36718995089,477.78242670805776,518.9078190948524,526.4538059776963,515.7837106099282,313.7261455531156,346.72922897014234,339.1138435913095,317.34267285069046,181785.88116085436,1,3,1,34
271,106818.13904991283,106513.04421862624,111911.65905327012,132063.59458290058,401.4022667291491,480.76745400680136,434.7983224111603,376.46765150113515,379.4259897531793,379.875608213242,327.87714262512344,396.970438299745,139578.72449971354,1,1,2,62
272,95990.30813288954,107234.27312269007,81080.94066662827,122302.10094517366,320.7161064000435,326.86620154397383,336.6272795950745,347.0244243104297,483.09445354725256,477.00475746974024,483.16987234629335,493.1153924514847,242649.71336198246,1,1,2,30
273,67369.66580277347,71318.21229237056,41777.00662940669,43469.64209959602,533.8319102401412,568.8535771964762,487.1413586936267,538.733828623474,175.47178754309454,202.2370607682139,176.47870356895865,153.46117063259584,261405.42038178432,1,2,1,50
274,82211.39770137149,84518.03149003946,101291.33866366863,78158.33668798296,470.0581566930527,542.5047401535207,519.9371377963529,538.348325343495,340.78777971457623,358.5817027887765,346.7543322036806,316.62306294079673,197570.0368979461,1,1,1,47
275,107892.74584802052,100630.99246378048,106373.14199065675,125799.11235228152,366.16476101900406,313.6952624106603,390.3786973418734,413.7644851060025,250.49964900971887,224.0871845541644,233.77553291547878,191.83532286549004,283981.6227453376,1,2,1,47
276,82056.13069968404,93832.47496101451,117097.50758771446,105697.38719105409,546.8269360756204,602.3112958228028,575.8561398987293,609.7227317727202,335.73441697297665,360.87723316080115,374.0589922277618,315.3561607162473,194449.5994605895,1,2,1,51
277,126876.75010774212,145992.20433446617,154831.41241330086,141315.73434784307,563.7529383565795,569.2040547855386,579.0637458958215,580.8545269386628,153.35656365188552,150.21990986697554,179.32409336610866,156.0933106810925,188082.29337657074,1,2,2,44
278,91945.54409017645,92541.48582688949,118672.70055912429,103133.73747188669,443.91416694598865,466.16247002219114,506.22456790633674,501.57389349319055,170.92161852241634,161.78730246507,148.7325373110846,157.86130513716103,224983.0187603206,1,2,2,39
279,95585.61986039605,106990.35278320359,88037.39490019478,84762.16423355287,443.3760918985955,468.05531323115474,500.0052756345144,448.8451128413066,205.71533644762505,214.85713007567273,212.24308699719444,201.29668222560755,203248.97693455196,1,3,2,47
280,77566.78756971541,75090.75135680988,66516.85647278301,52819.940014114676,473.60490968604347,494.89480177911656,518.2702537396442,552.0236220206364,243.7019827540316,306.14938850469406,316.86082653712424,314.1285268049623,266504.9653778895,1,3,2,44
281,84700.20004581782,92736.29701282938,81628.2304165134,128413.42786839869,350.88585298103686,365.93266174264613,368.9328873340945,397.40787667623766,235.74577134922887,234.90160517372502,214.7608605689409,249.2897651576929,171813.94788658537,1,1,2,30
282,73147.0067061459,102303.88060615526,83593.14654655418,77420.59410678841,435.70263368742553,460.2467206676169,407.44415644631596,439.62681419713437,328.6871899914787,338.3709808088899,331.66650101256533,318.83098375786153,284913.2856694325,1,1,2,38
283,106729.88071178329,97348.17440677571,77683.41673956413,111809.75888473904,185.6034241756954,257.1433837056478,215.85580621377375,292.4803008110807,333.9066577732272,369.2004025406268,390.2341209777287,378.02232214868343,320218.15889406565,1,1,2,47
284,106979.18706579898,119673.90116966242,105428.93806640166,111751.32640100163,498.3955644916284,491.8307335489511,529.2228903097514,551.0536239974939,339.383452588715,337.31936367343565,317.15429097837284,352.26366035771196,221596.48720629257,1,3,1,20
285,73260.2606398703,94026.7344120591,73860.07445970768,92738.1740739442,263.03243553561794,332.57725465054716,268.28072941278947,359.6397470376662,390.6533131496779,407.21998682234016,431.96260997452725,421.87398100458455,283139.94195592805,1,2,2,24
286,63183.78118849131,65085.78161808594,49842.2892698041,70098.79913107681,565.242052480371,565.6832725511235,607.7955807314829,609.4374504713991,301.6495953165481,325.90390566426714,295.06613830415506,319.24468001726535,161164.0249982411,1,3,1,29
287,47452.24139413925,48005.722664101,42790.071358984074,60577.50683431406,422.044209511028,439.83684452774656,474.33743610793795,400.1300948180359,188.00189710631045,169.45461925328593,124.89598616986426,204.61472472715474,284360.6597058391,1,3,1,61
288,95582.77970698854,92432.43850875064,99512.64428408125,65645.05281811694,408.9735854838323,431.2166547850657,474.36614958673084,405.80720250628013,382.372211458911,402.0902741019778,413.6407074118797,404.46048068221546,267088.1563790005,1,1,1,65
289,70375.67758628249,80978.69490999577,74208.10645624614,60432.58178838872,351.6531824387518,348.7919191075885,394.5430052464857,376.5543057495613,241.61813878025868,248.7272081082,240.36220195266972,207.32561588037197,275716.9914631138,1,1,2,53
290,42840.09258754602,59709.13013434683,38252.31612494741,63111.6838399353,391.3807161277316,437.04047669891247,444.57913476853724,404.0572643469024,337.55195748920374,366.8162118661852,362.9247654815349,349.05483489606627,205628.0466485886,1,1,2,55
291,95709.19854093927,112264.66331930604,103278.60340553452,112591.59546669823,561.7638728438623,563.4909353389485,569.99500505412,629.9947912235644,421.26633549361355,420.91931395829045,384.039481498303,394.8573557032176,74442.85635734267,1,2,2,21
292,139212.74393465839,139531.60684209634,143502.14244451007,130585.19799439765,175.45814490639074,233.28300100122127,245.1418148665561,200.34990700998452,294.8679973609441,325.83235366303484,296.2679885284947,339.58451053697354,175652.13318507822,1,2,2,37
293,88093.23843131536,100256.65118447319,92441.21207742282,71208.1530283853,536.1899505144268,556.3714934537815,530.8375407304633,529.2758584319465,170.0716298864723,183.77615325368032,183.3160253415508,148.69885393111952,180363.37279584355,1,3,1,32
294,101128.96963770036,106281.42157777213,100945.6460027539,113668.5050898768,447.5237258982245,438.9527651820095,511.1871929427557,490.1924775863215,162.5663883957257,161.11075099964341,211.40717282730193,191.4993272530198,165957.13100764196,1,2,2,24
295,86467.1679568817,82806.03595486771,77636.0320185267,53034.97643901408,324.6299734375627,375.3131883653673,344.16552652027167,333.06322650758705,359.31667658079857,402.89447650211406,383.47043620405566,406.35319884024364,241318.20477466303,1,1,1,39
296,86910.40912605685,99263.97478730067,110379.63069498602,75792.0931511107,326.17562276241443,347.90847083218347,319.79297909244343,328.41053206000583,260.93967722591447,305.9793356917322,270.888718390858,271.6636054672101,212132.07438496154,1,2,2,21
297,107261.543959429,124720.23244253741,117945.20065724448,139783.94578708502,594.5925517900163,643.6550364936597,611.3757000186822,625.6670633803484,270.3592014032267,273.9279732961961,316.5359933956193,328.60152980800615,187511.88713732085,1,2,2,30
298,85035.67211132427,73988.48938841377,98263.28895295583,110870.5190493335,335.5017683520289,329.90515564312585,321.4217309110451,354.12602901185994,329.5847239945503,326.03135612583867,355.1797178341401,323.46112283695965,167392.85008977767,1,2,1,49
299,93103.33119798725,84953.53665243136,96344.290063371,107656.58666291524,313.7537338088959,277.91063283915804,301.91574750633714,353.67790996170106,326.33059276883654,361.43220922590194,326.21292501872273,325.3291103771059,186104.940219452,1,2,1,51
300,94416.98419188055,96833.77546622152,96465.65081679862,106044.00084113912,539.5488321418401,613.9875269591063,515.999834217755,580.9808223969695,274.440445868931,283.7691982012512,274.2342277684358,324.7433397393934,288739.75221080997,1,1,1,51
301,69407.02409321678,86199.47698454902,84526.10709584368,52385.629159273034,474.197384402741,483.66248326322295,506.8807046946128,494.8023733205636,236.56758607927424,249.9720440508537,275.06760553891843,237.7245228771423,193961.8001306933,1,1,2,69
302,101935.09943537094,98502.65505319092,89824.5867853035,103730.83844099371,345.0706420633186,370.9479991712665,392.36779142916055,317.24176523325815,248.4683550735377,258.38549473536733,236.50716412872683,281.3803714999292,194433.14891204395,1,3,2,57
